"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","play_by_play_available","recent","start_date","notes_type","notes_headline","broadcast_market","broadcast_name","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_logo","home_score","home_winner","home_linescores","home_records","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_color","away_alternate_color","away_is_active","away_venue_id","away_logo","away_score","away_winner","away_linescores","away_records","game_id","season","season_type","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"17",401578552,"s:40~l:59~e:401578552~c:401578552","2023-09-16T01:30Z",5053,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-16T01:30Z","event","First Round - Game 1","national","ESPN2",14,"RD16",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",94,TRUE,"[{'value': 21.0} {'value': 28.0} {'value': 18.0} {'value': 27.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '22-18', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '11-9', 'type': 'road'}]",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",82,FALSE,"[{'value': 36.0} {'value': 13.0} {'value': 21.0} {'value': 12.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '19-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-12', 'type': 'road'}]",401578552,2023,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401578552.json",2023-09-15 21:30:00,2023-09-15,TRUE,TRUE,TRUE
"18",401578551,"s:40~l:59~e:401578551~c:401578551","2023-09-15T23:30Z",8789,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-15T23:30Z","event","First Round - Game 1","national","ESPN2",14,"RD16",3559,"Barclays Center","Brooklyn","NY",17732,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",90,TRUE,"[{'value': 23.0} {'value': 23.0} {'value': 23.0} {'value': 21.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '32-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '17-3', 'type': 'road'}]",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",75,FALSE,"[{'value': 29.0} {'value': 13.0} {'value': 15.0} {'value': 18.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '19-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-8', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-13', 'type': 'road'}]",401578551,2023,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401578551.json",2023-09-15 19:30:00,2023-09-15,TRUE,TRUE,TRUE
"19",401578550,"s:40~l:59~e:401578550~c:401578550","2023-09-14T02:00Z",12927,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-14T02:00Z","event","First Round - Game 1","national","ESPN",14,"RD16",5060,"T-Mobile Arena","Las Vegas","NV",19000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",87,TRUE,"[{'value': 27.0} {'value': 26.0} {'value': 17.0} {'value': 17.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '34-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '19-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '15-5', 'type': 'road'}]",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",59,FALSE,"[{'value': 15.0} {'value': 21.0} {'value': 10.0} {'value': 13.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '18-22', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-13', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '11-9', 'type': 'road'}]",401578550,2023,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401578550.json",2023-09-13 22:00:00,2023-09-13,TRUE,TRUE,TRUE
"20",401578549,"s:40~l:59~e:401578549~c:401578549","2023-09-14T00:00Z",5056,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-14T00:00Z","event","First Round - Game 1","national","ESPN2",14,"RD16",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",90,TRUE,"[{'value': 18.0} {'value': 28.0} {'value': 23.0} {'value': 21.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '27-13', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '14-6', 'type': 'road'}]",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",60,FALSE,"[{'value': 16.0} {'value': 16.0} {'value': 20.0} {'value': 8.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '19-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '10-10', 'type': 'road'}]",401578549,2023,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401578549.json",2023-09-13 20:00:00,2023-09-13,TRUE,TRUE,TRUE
"21",401507368,"s:40~l:59~e:401507368~c:401507368","2023-09-10T19:00Z",17406,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-10T19:00Z","","","national","ESPN2",1,"STD",5060,"T-Mobile Arena","Las Vegas","NV",19000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",100,TRUE,"[{'value': 28.0} {'value': 25.0} {'value': 30.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '34-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '19-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '15-5', 'type': 'road'}]",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",85,FALSE,"[{'value': 23.0} {'value': 18.0} {'value': 18.0} {'value': 26.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-31', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-12', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-19', 'type': 'road'}]",401507368,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507368.json",2023-09-10 15:00:00,2023-09-10,TRUE,TRUE,TRUE
"22",401507369,"s:40~l:59~e:401507369~c:401507369","2023-09-10T19:00Z",10728,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-10T19:00Z","","","national","ESPN3",1,"STD",7224,"Climate Pledge Arena","Seattle","WA",18300,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",89,FALSE,"[{'value': 30.0} {'value': 23.0} {'value': 25.0} {'value': 11.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-29', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-16', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-13', 'type': 'road'}]",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",91,TRUE,"[{'value': 17.0} {'value': 27.0} {'value': 27.0} {'value': 20.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-23', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-10', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-13', 'type': 'road'}]",401507369,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507369.json",2023-09-10 15:00:00,2023-09-10,TRUE,TRUE,TRUE
"23",401507364,"s:40~l:59~e:401507364~c:401507364","2023-09-10T17:00Z",3207,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-10T17:00Z","","","","",1,"STD",6282,"Gateway Center","College Park","GA",3500,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",77,FALSE,"[{'value': 20.0} {'value': 19.0} {'value': 19.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-12', 'type': 'road'}]",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",94,TRUE,"[{'value': 22.0} {'value': 22.0} {'value': 22.0} {'value': 28.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '22-18', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '11-9', 'type': 'road'}]",401507364,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507364.json",2023-09-10 13:00:00,2023-09-10,TRUE,TRUE,TRUE
"24",401507365,"s:40~l:59~e:401507365~c:401507365","2023-09-10T17:00Z",6377,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-10T17:00Z","","","national","CBSSN",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",5,3,"STATUS_FINAL","post",TRUE,"Final","Final/OT","Final/OT",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",91,FALSE,"[{'value': 19.0} {'value': 24.0} {'value': 21.0} {'value': 25.0}
 {'value': 2.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '27-13', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '14-6', 'type': 'road'}]",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",102,TRUE,"[{'value': 23.0} {'value': 18.0} {'value': 26.0} {'value': 22.0}
 {'value': 13.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-22', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-13', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '11-9', 'type': 'road'}]",401507365,2023,2,"OT",TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507365.json",2023-09-10 13:00:00,2023-09-10,TRUE,TRUE,TRUE
"25",401507366,"s:40~l:59~e:401507366~c:401507366","2023-09-10T17:00Z",4009,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-10T17:00Z","","","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",87,TRUE,"[{'value': 32.0} {'value': 24.0} {'value': 7.0} {'value': 24.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-27', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-14', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-13', 'type': 'road'}]",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",72,FALSE,"[{'value': 22.0} {'value': 22.0} {'value': 19.0} {'value': 9.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '10-10', 'type': 'road'}]",401507366,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507366.json",2023-09-10 13:00:00,2023-09-10,TRUE,TRUE,TRUE
"26",401507367,"s:40~l:59~e:401507367~c:401507367","2023-09-10T17:00Z",8306,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-10T17:00Z","","","national","NBA TV",1,"STD",3559,"Barclays Center","Brooklyn","NY",17732,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",88,FALSE,"[{'value': 25.0} {'value': 25.0} {'value': 17.0} {'value': 21.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '32-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '17-3', 'type': 'road'}]",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",90,TRUE,"[{'value': 23.0} {'value': 27.0} {'value': 21.0} {'value': 19.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '19-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-8', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-13', 'type': 'road'}]",401507367,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507367.json",2023-09-10 13:00:00,2023-09-10,TRUE,TRUE,TRUE
"27",401507363,"s:40~l:59~e:401507363~c:401507363","2023-09-09T02:00Z",13206,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-09T02:00Z","","","national","ION",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",73,FALSE,"[{'value': 20.0} {'value': 11.0} {'value': 17.0} {'value': 25.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-30', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-12', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-18', 'type': 'road'}]",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",94,TRUE,"[{'value': 20.0} {'value': 28.0} {'value': 24.0} {'value': 22.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '33-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '15-5', 'type': 'road'}]",401507363,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507363.json",2023-09-08 22:00:00,2023-09-08,TRUE,TRUE,TRUE
"28",401507361,"s:40~l:59~e:401507361~c:401507361","2023-09-09T00:00Z",7994,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-09T00:00Z","","","national","ION",1,"STD",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",92,TRUE,"[{'value': 16.0} {'value': 28.0} {'value': 22.0} {'value': 26.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-22', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-13', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '10-9', 'type': 'road'}]",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",87,FALSE,"[{'value': 19.0} {'value': 20.0} {'value': 23.0} {'value': 25.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-20', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '10-9', 'type': 'road'}]",401507361,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507361.json",2023-09-08 20:00:00,2023-09-08,TRUE,TRUE,TRUE
"29",401507362,"s:40~l:59~e:401507362~c:401507362","2023-09-09T00:00Z",4546,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-09T00:00Z","","","national","ION",1,"STD",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",106,TRUE,"[{'value': 32.0} {'value': 24.0} {'value': 26.0} {'value': 24.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-18', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '10-9', 'type': 'road'}]",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",91,FALSE,"[{'value': 20.0} {'value': 25.0} {'value': 25.0} {'value': 21.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-28', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-15', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-13', 'type': 'road'}]",401507362,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507362.json",2023-09-08 20:00:00,2023-09-08,TRUE,TRUE,TRUE
"30",401507359,"s:40~l:59~e:401507359~c:401507359","2023-09-08T23:00Z",5064,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-08T23:00Z","","","national","ION",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",76,TRUE,"[{'value': 26.0} {'value': 11.0} {'value': 22.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '27-12', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '14-6', 'type': 'road'}]",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",59,FALSE,"[{'value': 10.0} {'value': 21.0} {'value': 13.0} {'value': 15.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-27', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-14', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-13', 'type': 'road'}]",401507359,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507359.json",2023-09-08 19:00:00,2023-09-08,TRUE,TRUE,TRUE
"31",401507360,"s:40~l:59~e:401507360~c:401507360","2023-09-08T23:00Z",4210,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-08T23:00Z","","","national","ION",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",75,FALSE,"[{'value': 17.0} {'value': 18.0} {'value': 25.0} {'value': 15.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-8', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-13', 'type': 'road'}]",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",80,TRUE,"[{'value': 21.0} {'value': 21.0} {'value': 19.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-20', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-8', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-12', 'type': 'road'}]",401507360,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507360.json",2023-09-08 19:00:00,2023-09-08,TRUE,TRUE,TRUE
"32",401507358,"s:40~l:59~e:401507358~c:401507358","2023-09-07T23:00Z",6275,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-09-07T23:00Z","","","national","PRIME VIDEO",1,"STD",3559,"Barclays Center","Brooklyn","NY",17732,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",96,TRUE,"[{'value': 21.0} {'value': 22.0} {'value': 26.0} {'value': 27.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '32-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '17-3', 'type': 'road'}]",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",89,FALSE,"[{'value': 23.0} {'value': 27.0} {'value': 24.0} {'value': 15.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '17-23', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-10', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-13', 'type': 'road'}]",401507358,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507358.json",2023-09-07 19:00:00,2023-09-07,TRUE,TRUE,TRUE
